nb_compo_lle,f1_scores_lle,accuracy_scores_lle,elapsed_dr_lle,elapsed_clf_lle,elapsed_tot_lle,nb_compo_mlle,f1_scores_mlle,accuracy_scores_mlle,elapsed_dr_mlle,elapsed_clf_mlle,elapsed_tot_mlle,f1_scores_raw,accuracy_scores_raw,elapsed_times_raw
21,0.6977443609022557,0.7142857142857143,8.421865463256836,1.437502145767212,9.859367609024048,21,0.816173277821767,0.8163265306122449,9.375006198883057,0.8906161785125732,10.26562237739563,0.888888888888889,0.8979591836734694,1.203141689300537
22,0.6184025334271639,0.6326530612244898,8.375001430511475,1.437509298324585,9.81251072883606,22,0.8154023873700423,0.8163265306122449,9.437499523162842,0.9062373638153076,10.34373688697815,0.888888888888889,0.8979591836734694,1.203141689300537
23,0.629081406598971,0.6530612244897959,8.343762874603271,1.4375061988830566,9.781269073486328,23,0.8363251655177122,0.8367346938775511,9.453128337860107,0.9062557220458984,10.359384059906006,0.888888888888889,0.8979591836734694,1.203141689300537
24,0.5585546046375539,0.5918367346938775,8.468742609024048,1.4374864101409912,9.906229019165039,24,0.857023660528041,0.8571428571428571,9.593743324279785,0.9374988079071045,10.53124213218689,0.888888888888889,0.8979591836734694,1.203141689300537
25,0.6545649838882922,0.673469387755102,8.390617609024048,1.4687461853027344,9.859363794326782,25,0.8367346938775511,0.8367346938775511,9.656256675720215,0.9531266689300537,10.609383344650269,0.888888888888889,0.8979591836734694,1.203141689300537
26,0.6792432748849213,0.6938775510204082,8.375004053115845,1.4687504768371582,9.843754529953003,26,0.8367346938775511,0.8367346938775511,9.718749046325684,0.9687480926513672,10.68749713897705,0.888888888888889,0.8979591836734694,1.203141689300537
27,0.5326994434137291,0.5918367346938775,8.43750286102295,1.4531290531158447,9.890631914138794,27,0.816326530612245,0.8163265306122449,9.890625,0.937546968460083,10.828171968460083,0.888888888888889,0.8979591836734694,1.203141689300537
28,0.5015006002400961,0.5510204081632653,8.406248807907104,1.4062597751617432,9.812508583068848,28,0.816326530612245,0.8163265306122449,9.968748569488525,0.9530782699584961,10.921826839447021,0.888888888888889,0.8979591836734694,1.203141689300537
29,0.5015006002400961,0.5510204081632653,8.437500715255737,1.4687438011169434,9.90624451637268,29,0.816326530612245,0.8163265306122449,10.046868562698364,1.0156242847442627,11.062492847442627,0.888888888888889,0.8979591836734694,1.203141689300537
30,0.4710908139479569,0.5306122448979592,8.46874737739563,1.4531431198120117,9.921890497207642,30,0.816326530612245,0.8163265306122449,9.968756675720215,1.0156264305114746,10.98438310623169,0.888888888888889,0.8979591836734694,1.203141689300537
31,0.629081406598971,0.6530612244897959,8.531248807907104,1.4687838554382324,10.000032663345337,31,0.795748299319728,0.7959183673469388,10.109372854232788,1.0468997955322266,11.156272649765015,0.888888888888889,0.8979591836734694,1.203141689300537
32,0.5468187274909964,0.5918367346938775,8.468751192092896,1.4999654293060303,9.968716621398926,32,0.816326530612245,0.8163265306122449,10.156256675720215,1.0624730587005615,11.218729734420776,0.888888888888889,0.8979591836734694,1.203141689300537
33,0.5170829170829171,0.5714285714285714,8.57812762260437,1.4687533378601074,10.046880960464478,33,0.816326530612245,0.8163265306122449,10.218744277954102,1.1250004768371582,11.34374475479126,0.888888888888889,0.8979591836734694,1.203141689300537
34,0.5326994434137291,0.5918367346938775,8.593775510787964,1.4687449932098389,10.062520503997803,34,0.8367346938775511,0.8367346938775511,10.10937786102295,1.1093742847442627,11.218752145767212,0.888888888888889,0.8979591836734694,1.203141689300537
35,0.45332259047094997,0.5306122448979592,8.60934567451477,1.468754529953003,10.078100204467773,35,0.816326530612245,0.8163265306122449,10.140626192092896,1.1093754768371582,11.250001668930054,0.888888888888889,0.8979591836734694,1.203141689300537
36,0.4673869547819128,0.5510204081632653,8.640624284744263,1.437497615814209,10.078121900558472,36,0.816326530612245,0.8163265306122449,10.23437237739563,1.07814621925354,11.31251859664917,0.888888888888889,0.8979591836734694,1.203141689300537
37,0.48596938775510207,0.5510204081632653,8.656251907348633,1.453125238418579,10.109377145767212,37,0.816326530612245,0.8163265306122449,10.312520980834961,1.18747878074646,11.499999761581421,0.888888888888889,0.8979591836734694,1.203141689300537
38,0.4814735489398159,0.5714285714285714,8.624996423721313,1.5156245231628418,10.140620946884155,38,0.816326530612245,0.8163265306122449,10.249983549118042,1.1250016689300537,11.374985218048096,0.888888888888889,0.8979591836734694,1.203141689300537
39,0.43209007741027444,0.5306122448979592,8.656258583068848,1.453122615814209,10.109381198883057,39,0.816326530612245,0.8163265306122449,10.375004291534424,1.0624980926513672,11.437502384185791,0.888888888888889,0.8979591836734694,1.203141689300537
40,0.3443148688046647,0.46938775510204084,8.640624046325684,1.3750035762786865,10.01562762260437,40,0.816326530612245,0.8163265306122449,10.593741416931152,1.015629529953003,11.609370946884155,0.888888888888889,0.8979591836734694,1.203141689300537
41,0.3443148688046647,0.46938775510204084,8.687550783157349,1.3437488079071045,10.031299591064453,41,0.8365986394557824,0.8367346938775511,10.593743324279785,1.0937480926513672,11.687491416931152,0.888888888888889,0.8979591836734694,1.203141689300537
42,0.36577708006279436,0.5102040816326531,8.65619945526123,1.3281221389770508,9.984321594238281,42,0.816326530612245,0.8163265306122449,10.499998331069946,0.9531259536743164,11.453124284744263,0.888888888888889,0.8979591836734694,1.203141689300537
43,0.36577708006279436,0.5102040816326531,8.781243085861206,1.3437767028808594,10.125019788742065,43,0.7959183673469388,0.7959183673469388,10.656259298324585,0.8750019073486328,11.531261205673218,0.888888888888889,0.8979591836734694,1.203141689300537
44,0.36577708006279436,0.5102040816326531,8.671879529953003,1.2968618869781494,9.968741416931152,44,0.7544877482765681,0.7551020408163265,10.62499213218689,1.0312540531158447,11.656246185302734,0.888888888888889,0.8979591836734694,1.203141689300537
45,0.3129251700680273,0.46938775510204084,8.687495231628418,1.3281135559082031,10.015608787536621,45,0.4174890613522403,0.5306122448979592,10.593754053115845,1.1718723773956299,11.765626430511475,0.888888888888889,0.8979591836734694,1.203141689300537
46,0.32205759015935137,0.4897959183673469,8.796881437301636,1.3281259536743164,10.125007390975952,46,0.4174890613522403,0.5306122448979592,10.625001907348633,1.0312516689300537,11.656253576278687,0.888888888888889,0.8979591836734694,1.203141689300537
47,0.32205759015935137,0.4897959183673469,8.890619277954102,1.3593933582305908,10.250012636184692,47,0.4174890613522403,0.5306122448979592,10.781252384185791,0.9843730926513672,11.765625476837158,0.888888888888889,0.8979591836734694,1.203141689300537
48,0.32205759015935137,0.4897959183673469,8.765629053115845,1.312481164932251,10.078110218048096,48,0.40524781341107863,0.5102040816326531,10.765616416931152,1.0781221389770508,11.843738555908203,0.888888888888889,0.8979591836734694,1.203141689300537
49,0.32205759015935137,0.4897959183673469,8.79687762260437,1.3281276226043701,10.12500524520874,49,0.40524781341107863,0.5102040816326531,10.95313549041748,1.1406192779541016,12.093754768371582,0.888888888888889,0.8979591836734694,1.203141689300537
50,0.32205759015935137,0.4897959183673469,8.828130960464478,1.3125097751617432,10.14064073562622,50,0.46293517406962786,0.5102040816326531,10.968745231628418,1.0937566757202148,12.062501907348633,0.888888888888889,0.8979591836734694,1.203141689300537
